"DB_NAME"!"OWNER"!"TBL_NAME"!"COLUMN_NAME"!"TYPE_NAME"!"COMMENT"!"INTEGER_IDX"
base_data!testnf!tac_cap_acct!branch_code!varchar(10)!分支机构代码!0
base_data!testnf!tac_cap_acct!src_branch_code!varchar(10)!源分支机构代码!1
base_data!testnf!tac_cap_acct!cust_no!varchar(24)!客户编号!2
base_data!testnf!tac_cap_acct!cap_acct_no!varchar(24)!资金账户编号!3
base_data!testnf!tac_cap_acct!cust_name!varchar(64)!客户名称!4
base_data!testnf!tac_cap_acct!cap_acct_state_code!varchar(3)!资金账户状态代码!5
base_data!testnf!tac_cap_acct!acct_attr_code!varchar(3)!账户属性代码!6
base_data!testnf!tac_cap_acct!depo_type_code!varchar(3)!存管类型代码!7
base_data!testnf!tac_cap_acct!depo_bank_code!varchar(10)!存管银行代码!8
base_data!testnf!tac_cap_acct!bank_acct_no!varchar(24)!银行账户编码!9
base_data!testnf!tac_cap_acct!main_acct_flag!varchar(1)!主账户标志!10
base_data!testnf!tac_cap_acct!curr_code!varchar(3)!币种代码!11
base_data!testnf!tac_cap_acct!open_date!varchar(8)!开户日期!12
base_data!testnf!tac_cap_acct!close_date!varchar(8)!销户日期!13
base_data!testnf!tac_cap_acct!cap_acct_prvlg_codes!varchar(64)!资金账户权限!14
base_data!testnf!tac_cap_acct!cap_acct_limit_codes!varchar(64)!资金账户限制!15
base_data!testnf!tac_cap_acct!sys_type_code!varchar(3)!系统类型代码!16
base_data!testnf!tac_cap_acct!biz_time!varchar(19)!数据时间!17
base_data!testnf!tac_cap_acct!biz_src!varchar(10)!数据来源!18
base_data!testnf!tac_of_acct!branch_code!varchar(10)!分支机构代码!0
base_data!testnf!tac_of_acct!src_branch_code!varchar(10)!源分支机构代码!1
base_data!testnf!tac_of_acct!cust_no!varchar(24)!客户编号!2
base_data!testnf!tac_of_acct!ta_code!varchar(3)!TA代码!3
base_data!testnf!tac_of_acct!fund_acct_no!varchar(24)!基金账户编号!4
base_data!testnf!tac_of_acct!fund_tx_acct_no!varchar(24)!基金交易账户编号!5
base_data!testnf!tac_of_acct!cap_acct_no!varchar(24)!资金账户编号!6
base_data!testnf!tac_of_acct!cust_name!varchar(24)!客户名称!7
base_data!testnf!tac_of_acct!fund_acct_state_code!varchar(3)!基金账户状态代码!8
base_data!testnf!tac_of_acct!cust_type_code!varchar(3)!客户类型代码!9
base_data!testnf!tac_of_acct!curr_code!varchar(3)!币种代码!10
base_data!testnf!tac_of_acct!open_date!varchar(8)!开户日期!11
base_data!testnf!tac_of_acct!chag_date!varchar(8)!变动日期!12
base_data!testnf!tac_of_acct!sell_site!varchar(10)!销售网点号!13
base_data!testnf!tac_of_acct!biz_time!varchar(19)!数据时间!14
base_data!testnf!tac_of_acct!biz_src!varchar(10)!数据来源!15
base_data!testnf!tac_sec_acct!branch_code!varchar(10)!分支机构代码!0
base_data!testnf!tac_sec_acct!src_branch_code!varchar(10)!源分支机构代码!1
base_data!testnf!tac_sec_acct!cust_no!varchar(24)!客户编号!2
base_data!testnf!tac_sec_acct!sec_acct_no!varchar(24)!证券账户编号!3
base_data!testnf!tac_sec_acct!cap_acct_no!varchar(24)!资金账户编号!4
base_data!testnf!tac_sec_acct!cust_name!varchar(24)!客户名称!5
base_data!testnf!tac_sec_acct!tx_market_code!varchar(3)!交易市场代码!6
base_data!testnf!tac_sec_acct!holder_type_code!varchar(3)!股东类型代码!7
base_data!testnf!tac_sec_acct!holder_state_code!varchar(3)!股东状态代码!8
base_data!testnf!tac_sec_acct!main_acct_flag!varchar(1)!主账户标志!9
base_data!testnf!tac_sec_acct!decl_lvl_code!varchar(3)!申报级别代码!10
base_data!testnf!tac_sec_acct!holder_assi_attr_code!varchar(3)!股东指定属性代码!11
base_data!testnf!tac_sec_acct!curr_code!varchar(3)!币种代码!12
base_data!testnf!tac_sec_acct!seat_no!varchar(10)!席位编号!13
base_data!testnf!tac_sec_acct!rgst_date!varchar(8)!登记日期!14
base_data!testnf!tac_sec_acct!holder_prvlg_codes!varchar(64)!股东权限代码组合!15
base_data!testnf!tac_sec_acct!holder_limit_codes!varchar(64)!股东限制代码组合!16
base_data!testnf!tac_sec_acct!sys_type_code!varchar(3)!系统类型代码!17
base_data!testnf!tac_sec_acct!biz_time!varchar(19)!数据时间!18
base_data!testnf!tac_sec_acct!biz_src!varchar(10)!数据来源!19
base_data!base_data!tag_compact_arp!clear_date!varchar(8)!清算日期!0
base_data!base_data!tag_compact_arp!compact_no!varchar(24)!协议编号!1
base_data!base_data!tag_compact_arp!inci_compact_no!varchar(24)!关联协议编号!2
base_data!base_data!tag_compact_arp!contr_no!varchar(24)!合同编号!3
base_data!base_data!tag_compact_arp!branch_code!varchar(10)!分支机构!4
base_data!base_data!tag_compact_arp!src_branch_code!varchar(10)!源分支机构代码!5
base_data!base_data!tag_compact_arp!cust_no!varchar(24)!客户编号!6
base_data!base_data!tag_compact_arp!cust_name!varchar(64)!客户名称!7
base_data!base_data!tag_compact_arp!sec_acct_no!varchar(24)!证券账号!8
base_data!base_data!tag_compact_arp!seat_no!varchar(10)!席位编号!9
base_data!base_data!tag_compact_arp!tx_type_code!varchar(3)!交易类型代码!10
base_data!base_data!tag_compact_arp!tx_market_code!varchar(3)!交易市场代码!11
base_data!base_data!tag_compact_arp!sec_code!varchar(10)!证券代码!12
base_data!base_data!tag_compact_arp!sec_name!varchar(64)!证券名称!13
base_data!base_data!tag_compact_arp!circ_type_code!varchar(3)!流通类型代码!14
base_data!base_data!tag_compact_arp!share_attr_code!varchar(3)!股份性质代码!15
base_data!base_data!tag_compact_arp!done_qtty!decimal(20,0)!成交数量!16
base_data!base_data!tag_compact_arp!crit_rate!decimal(20,4)!标准利率!17
base_data!base_data!tag_compact_arp!fi_amt!decimal(20,4)!融资金额!18
base_data!base_data!tag_compact_arp!repurc_amt!decimal(20,4)!购回金额!19
base_data!base_data!tag_compact_arp!tx_date!varchar(8)!交易日期!20
base_data!base_data!tag_compact_arp!done_date!varchar(8)!成交日期!21
base_data!base_data!tag_compact_arp!end_date!varchar(8)!到期日期!22
base_data!base_data!tag_compact_arp!decl_entr_no!varchar(24)!申请编号!23
base_data!base_data!tag_compact_arp!done_no!varchar(24)!成交编号!24
base_data!base_data!tag_compact_arp!entr_state_code!varchar(3)!委托状态代码!25
base_data!base_data!tag_compact_arp!bonus_iss_qtty!decimal(20,0)!送股数量!26
base_data!base_data!tag_compact_arp!divi_amt!decimal(20,4)!红利金额!27
base_data!base_data!tag_compact_arp!in_tran_int!decimal(20,4)!待转利息!28
base_data!base_data!tag_compact_arp!postpone_flag!varchar(1)!顺延标志!29
base_data!base_data!tag_compact_arp!postpone_repurc_date!varchar(8)!顺延购回日期!30
base_data!base_data!tag_compact_arp!sett_date!varchar(8)!实际购回日期!31
base_data!base_data!tag_compact_arp!sett_int_date!varchar(8)!结息日期!32
base_data!base_data!tag_compact_arp!sett_qtty!decimal(20,0)!交收数量!33
base_data!base_data!tag_compact_arp!sett_amt!decimal(20,4)!交收金额!34
base_data!base_data!tag_compact_arp!repurc_mode_code!varchar(3)!购回方式代码!35
base_data!base_data!tag_compact_arp!sett_flag!varchar(1)!交收标志!36
base_data!base_data!tag_compact_arp!flfl_mrgn_ratio!decimal(20,4)!履约保证金比例!37
base_data!base_data!tag_compact_arp!chag_date!varchar(8)!变动日期!38
base_data!base_data!tag_compact_arp!mort_market_value!decimal(20,4)!抵押市值!39
base_data!base_data!tag_compact_arp!step!varchar(500)!预留串!40
base_data!base_data!tag_compact_arp!cap_usage_remark!varchar(500)!资金用途备注信息!41
base_data!base_data!tag_compact_arp!correct_qtty!decimal(20,0)!修正数量!42
base_data!base_data!tag_compact_arp!correct_amt!decimal(20,4)!修正金额!43
base_data!base_data!tag_compact_arp!biz_time!varchar(19)!数据时间!44
base_data!base_data!tag_compact_arp!biz_src!varchar(10)!数据来源!45
base_data!testnf!tag_compact_crdt!clear_date!varchar(8)!清算日期!0
base_data!testnf!tag_compact_crdt!sequ_no!varchar(24)!流水号!1
base_data!testnf!tag_compact_crdt!cust_no!varchar(24)!客户编码!2
base_data!testnf!tag_compact_crdt!cust_name!varchar(64)!客户名称!3
base_data!testnf!tag_compact_crdt!branch_code!varchar(10)!分支机构代码!4
base_data!testnf!tag_compact_crdt!src_branch_code!varchar(10)!源分支机构代码!5
base_data!testnf!tag_compact_crdt!occu_date!varchar(8)!发生日期!6
base_data!testnf!tag_compact_crdt!compact_no!varchar(24)!合约编号!7
base_data!testnf!tag_compact_crdt!entr_no!varchar(24)!委托号!8
base_data!testnf!tag_compact_crdt!compact_type_code!varchar(3)!合约类型代码!9
base_data!testnf!tag_compact_crdt!tx_market_code!varchar(3)!交易市场代码!10
base_data!testnf!tag_compact_crdt!cap_acct_no!varchar(24)!资金账号!11
base_data!testnf!tag_compact_crdt!curr_code!varchar(3)!币种代码!12
base_data!testnf!tag_compact_crdt!sec_acct_no!varchar(24)!证券账户编码!13
base_data!testnf!tag_compact_crdt!sec_code!varchar(10)!证券代码!14
base_data!testnf!tag_compact_crdt!sec_name!varchar(64)!证券名称!15
base_data!testnf!tag_compact_crdt!sec_type_code!varchar(3)!证券类型代码!16
base_data!testnf!tag_compact_crdt!compact_qtty!decimal(20,0)!合约数量!17
base_data!testnf!tag_compact_crdt!compact_amt!decimal(20,4)!合约金额!18
base_data!testnf!tag_compact_crdt!compact_fee!decimal(20,4)!合约手续费!19
base_data!testnf!tag_compact_crdt!compact_end_date!varchar(8)!合约到期日期!20
base_data!testnf!tag_compact_crdt!compact_state_code!varchar(3)!合约状态代码!21
base_data!testnf!tag_compact_crdt!compact_int_rate!decimal(20,4)!合约利率!22
base_data!testnf!tag_compact_crdt!compact_int_begin_date!decimal(20,4)!合约计息日期!23
base_data!testnf!tag_compact_crdt!compact_int!decimal(20,4)!合约利息!24
base_data!testnf!tag_compact_crdt!compact_segm_int!decimal(20,4)!合约分段利息!25
base_data!testnf!tag_compact_crdt!compact_pen_int!decimal(20,4)!合约罚息!26
base_data!testnf!tag_compact_crdt!compact_int_total!decimal(20,4)!合约利息总计!27
base_data!testnf!tag_compact_crdt!compact_repay_int!decimal(20,4)!合约已归还利息!28
base_data!testnf!tag_compact_crdt!compact_unpaid_int!decimal(20,4)!合约未归还息费!29
base_data!testnf!tag_compact_crdt!fi_unpaid_amt!decimal(20,4)!融资合约未归还金额!30
base_data!testnf!tag_compact_crdt!sl_unpaid_qtty!decimal(20,4)!融券合约未归还数量!31
base_data!testnf!tag_compact_crdt!equity_type_code!varchar(3)!权益类型代码!32
base_data!testnf!tag_compact_crdt!biz_time!varchar(19)!数据时间!33
base_data!testnf!tag_compact_crdt!biz_src!varchar(10)!数据来源!34
base_data!base_data!tag_compact_srp!clear_date!varchar(8)!清算日期!0
base_data!base_data!tag_compact_srp!compact_no!varchar(24)!合约编号!1
base_data!base_data!tag_compact_srp!inci_compact_no!varchar(24)!关联合约编号!2
base_data!base_data!tag_compact_srp!contr_no!varchar(24)!合同编号!3
base_data!base_data!tag_compact_srp!branch_code!varchar(10)!分支机构!4
base_data!base_data!tag_compact_srp!src_branch_code!varchar(10)!源分支机构代码!5
base_data!base_data!tag_compact_srp!cust_no!varchar(24)!客户编号!6
base_data!base_data!tag_compact_srp!cust_name!varchar(64)!客户名称!7
base_data!base_data!tag_compact_srp!sec_acct_no!varchar(24)!证券账号!8
base_data!base_data!tag_compact_srp!seat_no!varchar(10)!席位编号!9
base_data!base_data!tag_compact_srp!pledgee_no!varchar(24)!质权人编号!10
base_data!base_data!tag_compact_srp!pledgee_sec_acct_no!varchar(24)!质权人股东号!11
base_data!base_data!tag_compact_srp!pledgee_seat_no!varchar(10)!质权人席位编号!12
base_data!base_data!tag_compact_srp!pledgee_name!varchar(64)!质权人名称!13
base_data!base_data!tag_compact_srp!cap_usage_code!varchar(3)!资金用途代码!14
base_data!base_data!tag_compact_srp!tx_type_code!varchar(3)!交易类型代码!15
base_data!base_data!tag_compact_srp!tx_market_code!varchar(3)!交易市场代码!16
base_data!base_data!tag_compact_srp!sec_code!varchar(10)!证券代码!17
base_data!base_data!tag_compact_srp!sec_name!varchar(64)!证券名称!18
base_data!base_data!tag_compact_srp!circ_type_code!varchar(3)!流通类型代码!19
base_data!base_data!tag_compact_srp!share_attr_code!varchar(10)!股份性质代码!20
base_data!base_data!tag_compact_srp!pledge_qtty!decimal(20,0)!质押数量!21
base_data!base_data!tag_compact_srp!crit_rate!decimal(20,4)!标准利率!22
base_data!base_data!tag_compact_srp!fi_amt!decimal(20,4)!融资金额!23
base_data!base_data!tag_compact_srp!repurc_amt!decimal(20,4)!购回金额!24
base_data!base_data!tag_compact_srp!tx_date!varchar(8)!交易日期!25
base_data!base_data!tag_compact_srp!done_date!varchar(8)!成交日期!26
base_data!base_data!tag_compact_srp!end_date!varchar(8)!到期日期!27
base_data!base_data!tag_compact_srp!decl_entr_no!varchar(24)!申请编号!28
base_data!base_data!tag_compact_srp!entr_no!varchar(24)!委托编号!29
base_data!base_data!tag_compact_srp!done_no!varchar(24)!成交编号!30
base_data!base_data!tag_compact_srp!entr_state_code!varchar(3)!委托状态代码!31
base_data!base_data!tag_compact_srp!bonus_iss_qtty!decimal(20,0)!送股数量!32
base_data!base_data!tag_compact_srp!divi_amt!decimal(20,4)!红利金额!33
base_data!base_data!tag_compact_srp!divi_sett_amt!decimal(20,4)!红利交收金额!34
base_data!base_data!tag_compact_srp!int_accr!decimal(20,4)!利息基数!35
base_data!base_data!tag_compact_srp!anti_int!decimal(20,4)!预计利息!36
